State,Location,Latitude,Longitude
Karnataka,Gangawati,15.4313,76.52933
Karnataka,Gangolli,13.65024,74.67072
Karnataka,Gokak,16.16901,74.82393
Karnataka,Gokarna,14.55,74.31667
Karnataka,Goribidnur,13.61072,77.51738
Karnataka,Gorur,12.82297,76.06463
Karnataka,Gubbi,13.31216,76.94102
Karnataka,Gudibanda,13.67099,77.70414
Karnataka,Guledagudda,16.05025,75.78997
Karnataka,Gundlupēt,11.81004,76.69027
Karnataka,Gurmatkal,16.86773,77.39088
Karnataka,Hadagalli,15.02048,75.93185
Karnataka,Haliyal,15.32864,74.75638
Karnataka,Hampi,15.3352,76.4603
Karnataka,Hangal,14.76465,75.1246
Karnataka,Harihar,14.51288,75.80716
Karnataka,Harpanahalli,14.78766,75.98863
Karnataka,Hassan,12.95,76.08333
Karnataka,Haveri,14.73732,75.41062
Karnataka,Heggadadevankote,12.08809,76.32957
Karnataka,Hirekerur,14.45506,75.3952
Karnataka,Hiriyur,13.94455,76.61723
Karnataka,Holalkere,14.04295,76.18496
Karnataka,Hole Narsipur,12.78635,76.24331
Karnataka,Homnabad,17.77074,77.12519
Karnataka,Honavar,14.28088,74.44497
Karnataka,Honnali,14.23976,75.64507
Karnataka,Hosanagara,13.91387,75.06503
Karnataka,Hosangadi,13.69756,74.95427
Karnataka,Hosdurga,13.79631,76.28408
Karnataka,Hoskote,13.0707,77.79814
Karnataka,Hospet,15.26954,76.3871
Karnataka,Hubballi,15.34776,75.13378
Karnataka,Hukeri,16.23082,74.60244
Karnataka,Hungund,16.06213,76.0586
Karnataka,Hunsur,12.30359,76.29275
Karnataka,Ilkal,15.95923,76.11351
Karnataka,Indi,17.17735,75.9526
Karnataka,Jagalur,14.51957,76.33915
Karnataka,Jamkhandi,16.50461,75.29146
Karnataka,Jevargi,17.01394,76.77317
Karnataka,Kadur,13.55285,76.01164
Karnataka,Kalaburgi,17.16667,77.08333
Karnataka,Kalghatgi,15.18315,74.97099
Karnataka,Kampli,15.40626,76.60013
Karnataka,Kankanhalli,12.54654,77.42005
Karnataka,Karkala,13.21428,74.99234
Karnataka,Karwar,14.81361,74.12972
Karnataka,Kavalur,15.28829,75.9433
Karnataka,Kerur,16.01384,75.54631
Karnataka,Khanapur,15.63969,74.50847
Karnataka,Kodagu,12.41667,75.75
Karnataka,Kodigenahalli,13.72136,77.38629
Karnataka,Kodlipet,12.80087,75.88662
Karnataka,Kolar,13.13,78.23
Karnataka,Kollegal,12.15449,77.11051
Karnataka,Konanur,12.63016,76.05037
Karnataka,Konnur,16.20138,74.74886
Karnataka,Koppa,13.53044,75.36329
Karnataka,Koppal,15.5,76.2
Karnataka,Koratagere,13.522,77.2373
Karnataka,Kotturu,14.82442,76.22005
Karnataka,Krishnarajpet,12.66621,76.4877
Karnataka,Kudachi,16.62784,74.85408
Karnataka,Kudligi,14.905,76.38527
Karnataka,Kumsi,14.05455,75.39992
Karnataka,Kumta,14.42853,74.4189
Karnataka,Kundgol,15.25612,75.24735
Karnataka,Kunigal,13.02319,77.02518
Karnataka,Kurgunta,17.19321,77.35772
Karnataka,Kushalnagar,12.45795,75.95904
Karnataka,Kushtagi,15.75623,76.19112
Karnataka,Lakshmeshwar,15.12689,75.46935
Karnataka,Lingsugur,16.15876,76.52174
Karnataka,Londa,15.46907,74.51906
Karnataka,Maddagiri,13.66035,77.21239
Karnataka,Maddur,12.58283,77.04294
Karnataka,Madikeri,12.42602,75.7382
Karnataka,Magadi,12.95706,77.22374
Karnataka,Mahalingpur,16.3888,75.10873
Karnataka,Malavalli,12.38556,77.06045
Karnataka,Malpe,13.34962,74.70394
Karnataka,Malur,13.00322,77.93798
Karnataka,Mandya,12.5223,76.89746
Karnataka,Mangaluru,12.91723,74.85603
Karnataka,Manipal,13.35,74.78333
Karnataka,Manvi,15.99126,77.05034
Karnataka,Mayakonda,14.28894,76.08305
Karnataka,Melukote,12.66258,76.64861
Karnataka,Mudbidri,13.06653,74.99525
Karnataka,Muddebihal,16.33782,76.13173
Karnataka,Mudgal,16.01191,76.44203
Karnataka,Mudgere,13.13353,75.6416
Karnataka,Mudhol,16.33354,75.28305
Karnataka,Mulbagal,13.16352,78.39346
Karnataka,Mulgund,15.2807,75.52132
Karnataka,Mulki,13.09101,74.79353
Karnataka,Mundargi,15.20677,75.8839
Karnataka,Mundgod,14.97144,75.03658
Karnataka,Munirabad,15.30928,76.3383
Karnataka,Murudeshwara,14.0943,74.4845
Karnataka,Mysuru,12.23,76.42
Karnataka,Nagamangala,12.81939,76.75456
Karnataka,Nanjangud,12.11764,76.68397
Karnataka,Narasimharajapura,13.61075,75.512
Karnataka,Naregal,15.57316,75.80805
Karnataka,Nargund,15.72299,75.38666
Karnataka,Navalgund,15.55877,75.35305
Karnataka,Nelamangala,13.09978,77.39364
Karnataka,Nyamti,14.14869,75.57641
Karnataka,Pangala,13.25,74.75
Karnataka,Pavugada,14.09953,77.28018
Karnataka,Piriyapatna,12.33497,76.10073
Karnataka,Ponnampet,12.14473,75.94514
Karnataka,Puttur,12.75975,75.20169
Karnataka,Rabkavi,16.47567,75.1106
Karnataka,Raichur,16.16,76.91
Karnataka,Ramanagara,12.65,77.35
Karnataka,Ranibennur,14.62239,75.62951
Karnataka,Raybag,16.49178,74.77391
Karnataka,Robertsonpet,12.95629,78.27539
Karnataka,Ron,15.69935,75.73408
Karnataka,Sadalgi,16.5587,74.53211
Karnataka,Sagar,14.16498,75.02901
Karnataka,Sakleshpur,12.94119,75.78467
Karnataka,Sandur,15.08613,76.54692
Karnataka,Sanivarsante,12.72824,75.88669
Karnataka,Sankeshwar,16.25649,74.48195
Karnataka,Sargur,11.99971,76.39611
Karnataka,Saundatti,15.76615,75.11778
Karnataka,Savanur,14.97335,75.33724
Karnataka,Seram,17.17859,77.28998
Karnataka,Shahabad,17.1307,76.94361
Karnataka,Shahpur,16.69605,76.8422
Karnataka,Shiggaon,14.99053,75.22499
Karnataka,Shikarpur,14.2698,75.35643
Karnataka,Shimoga,14.05,75.16
Karnataka,Shirhatti,15.23352,75.57996
Karnataka,Shorapur,16.521,76.75738
Karnataka,Shrirangapattana,12.42264,76.68439
Karnataka,Siddapur,14.34322,74.894
Karnataka,Sidlaghatta,13.38896,77.86444
Karnataka,Sindgi,16.91883,76.23368
Karnataka,Sindhnur,15.76983,76.75581
Karnataka,Sira,13.74155,76.9043
Karnataka,Sirsi,14.62072,74.83554
Karnataka,Siruguppa,15.63,76.89217
Karnataka,Someshwar,13.49112,75.06646
Karnataka,Somvarpet,12.59698,75.84957
Karnataka,Sorab,14.38144,75.09183
Karnataka,Sravana Belgola,12.85737,76.48886
Karnataka,Sringeri,13.41698,75.25271
Karnataka,Srinivaspur,13.33914,78.21175
Karnataka,Sulya,12.561,75.38741
Karnataka,Suntikoppa,12.45594,75.8297
Karnataka,Talikota,16.47311,76.31085
Karnataka,Tarikere,13.70954,75.81382
Karnataka,Tekkalakote,15.53444,76.87703
Karnataka,Terdal,16.49379,75.04667
Karnataka,Tiptur,13.2563,76.47768
Karnataka,Tirthahalli,13.68835,75.24548
Karnataka,Tirumakudal Narsipur,12.21207,76.9018
Karnataka,Tumakuru,13.5,77.0
Karnataka,Turuvekere,13.16374,76.66641
Karnataka,Udupi,13.5,74.87
Karnataka,Ullal,12.80569,74.86058
Karnataka,Uttar Kannada,14.88333,74.58333
Karnataka,Vadigenhalli,13.29724,77.80184
Karnataka,Vijayapura,16.82442,75.71537
Karnataka,Virarajendrapet,12.19644,75.80512
Karnataka,Wadi,17.05183,76.99048
Karnataka,Yadgir,16.73,76.94
Karnataka,Yelahanka,13.10073,77.59632
Karnataka,Yelandur,12.04629,77.03034
Karnataka,Yelbarga,15.61545,76.01184
Karnataka,Yellapur,14.9637,74.70929
Kerala,Adur,9.15595,76.73192
Kerala,Alappuzha,9.49004,76.3264
Kerala,Aluva,10.10764,76.35158
Kerala,Alwaye,10.10649,76.35484
Kerala,Angamali,10.19055,76.38789
Kerala,Aroor,9.8694,76.30498
Kerala,Arukutti,9.86667,76.35
Kerala,Attingal,8.69609,76.81507
Kerala,Avanoor,10.60826,76.1762
Kerala,Azhikkal,11.91524,75.34761
Kerala,Badagara,11.59776,75.58142
Kerala,Beypore,11.17151,75.80611
Kerala,Changanacheri,9.44203,76.53604
Kerala,Chēlakara,10.69289,76.34387
Kerala,Chengannur,9.31575,76.61513
Kerala,Cherpulassery,10.87655,76.30932
Kerala,Cherthala,9.68444,76.33558
Kerala,Chetwayi,10.52885,76.04793
Kerala,Chittur,10.69967,76.7471
Kerala,Cochin,9.93988,76.26022
Kerala,Dharmadam,11.77538,75.46459
Kerala,Edakkulam,10.6102,76.18352
Kerala,Elur,10.06667,76.28333
Kerala,Erattupetta,9.68747,76.77891
Kerala,Ernakulam,10.0,76.5
Kerala,Ferokh,11.17989,75.84141
Kerala,Guruvayur,10.5943,76.0411
Kerala,Idukki,10.0,77.0
Kerala,Iringal,11.55929,75.61663
Kerala,Irinjalakuda,10.34238,76.21124
Kerala,Kadakkavoor,8.67921,76.76714
Kerala,Kalamassery,10.0614,76.32631
Kerala,Kalavoor,9.57046,76.32756
Kerala,Kalpatta,11.60871,76.08343
Kerala,Kannangad,12.30814,75.10632
Kerala,Kannavam,11.8445,75.66266
Kerala,Kannur,12.16667,75.33333
Kerala,Kasaragod,12.49838,74.98959
Kerala,Kasaragod District,12.49246,74.99062
Kerala,Kattanam,9.17614,76.56325
Kerala,Kayankulam,9.18173,76.50093
Kerala,Kizhake Chalakudi,10.30067,76.33763
Kerala,Kodungallur,10.23263,76.19513
Kerala,Kollam,8.88113,76.58469
Kerala,Kotamangalam,10.06435,76.62843
Kerala,Kottayam,9.66667,76.66667
Kerala,Kovalam,8.36667,76.99667
Kerala,Kozhikode,11.5,76.0
Kerala,Kumbalam,9.9063,76.31127
Kerala,Kunnamangalam,11.30459,75.87772
Kerala,Kunnamkulam,10.64667,76.06695
Kerala,Kunnumma,9.35672,76.41343
Kerala,Kutiatodu,9.8,76.33333
Kerala,Kuttampuzha,10.15033,76.73544
Kerala,Lalam,9.71667,76.7
Kerala,Mahē,11.70172,75.53474
Kerala,Malappuram,11.0,76.16667
Kerala,Manjeri,11.12018,76.11996
Kerala,Manjēshvar,12.71287,74.88857
Kerala,Mannarakkat,10.99223,76.46418
Kerala,Marayur,10.27641,77.16205
Kerala,Mattanur,11.93018,75.57152
Kerala,Mavelikara,9.25929,76.55642
Kerala,Mavoor,11.26667,75.91667
Kerala,Muluppilagadu,11.79788,75.45111
Kerala,Munnar,10.08818,77.06239
Kerala,Muvattupula,9.98493,76.57728
Kerala,Muvattupuzha,9.97985,76.57381
Kerala,Nadapuram,11.68465,75.65493
Kerala,Naduvannur,11.48772,75.77511
Kerala,Nedumangad,8.60267,77.00139
Kerala,Neyyattinkara,8.39854,77.08586
Kerala,Nilēshwar,12.25953,75.1352
Kerala,Ottappalam,10.7735,76.37758
Kerala,Palackattumala,9.74356,76.6294
Kerala,Palakkad district,10.775,76.651
Kerala,Palghat,10.77319,76.65366
Kerala,Panamaram,11.74014,76.07369
Kerala,Pappinisshēri,11.95655,75.34034
Kerala,Paravur Tekkumbhagam,8.7947,76.66798
Kerala,Pariyapuram,11.01667,75.86667
Kerala,Pathanamthitta,9.26667,76.78333
Kerala,Pattanamtitta,9.28068,76.86967
Kerala,Payyannur,12.0935,75.20249
Kerala,Perumbavoor,10.10695,76.47366
Kerala,Perumpavur,10.11544,76.47611
Kerala,Perya,11.83334,75.85408
Kerala,Piravam,9.86667,76.5
Kerala,Ponmana,9.00798,76.52023
Kerala,Ponnani,10.76695,75.92523
Kerala,Punalur,9.01956,76.92261
Kerala,Ramamangalam,9.93333,76.5
Kerala,Shertallai,9.68581,76.33996
Kerala,Shōranur,10.76181,76.27078
Kerala,Talipparamba,12.04161,75.35927
Kerala,Tellicherry,11.74811,75.4929
Kerala,Thanniyam,10.41667,76.13333
Kerala,Thiruvananthapuram,8.60399,76.98574
Kerala,Thrissur,10.51667,76.21667
Kerala,Thrissur District,10.52022,76.2204
Kerala,Tirur,10.91368,75.92118
Kerala,Tiruvalla,9.3816,76.57489
Kerala,Vaikam,9.74858,76.39637
Kerala,Varkala,8.7333,76.7167
Kerala,Vayalar,9.71158,76.33888
Kerala,Vettur,8.71742,76.72582
Kerala,Wayanad,11.605,76.083
Ladakh,Kargil,34.55765,76.12622
Ladakh,Leh,34.16504,77.58402
Lakshadweep,Kavaratti,10.56688,72.64203
Madhya Pradesh,Agar,23.71177,76.01571
Madhya Pradesh,Ajaigarh,24.89879,80.25921
Madhya Pradesh,Akodia,23.38027,76.59875
Madhya Pradesh,Alampur,26.02514,78.79697
Madhya Pradesh,Alirajpur,22.31384,74.36452
Madhya Pradesh,Alot,23.76336,75.55662
Madhya Pradesh,Amanganj,24.42664,80.03579
Madhya Pradesh,Amarkantak,22.67486,81.75908
Madhya Pradesh,Amarpatan,24.31371,80.97703
Madhya Pradesh,Amarwara,22.2978,79.16943
Madhya Pradesh,Ambah,26.70423,78.22678
Madhya Pradesh,Amla,21.92485,78.12786
Madhya Pradesh,Anjad,22.04171,75.05519
Madhya Pradesh,Antri,26.05804,78.21027
Madhya Pradesh,Anuppur,23.05674,81.68399
Madhya Pradesh,Aron,24.38109,77.41739
Madhya Pradesh,Ashoknagar,24.58,77.73
Madhya Pradesh,Ashta,23.01754,76.72208
Madhya Pradesh,Babai,22.70256,77.93494
Madhya Pradesh,Badarwas,24.97516,77.5649
Madhya Pradesh,Badnawar,23.02181,75.23268
Madhya Pradesh,Bag,22.35905,74.79052
Madhya Pradesh,Bagli,22.64124,76.34877
Madhya Pradesh,Baihar,22.10133,80.54967
Madhya Pradesh,Baikunthpur,24.72768,81.40975
Madhya Pradesh,Bakshwaho,24.25106,79.28618
Madhya Pradesh,Balaghat,21.96667,80.33333
Madhya Pradesh,Baldeogarh,24.75619,79.06715
Madhya Pradesh,Bamna,23.09454,74.76164
Madhya Pradesh,Bamor Kalan,24.89298,78.15105
Madhya Pradesh,Bamora,24.05539,78.08925
Madhya Pradesh,Banda,24.04488,78.96094
Madhya Pradesh,Barela,23.09678,80.05084
Madhya Pradesh,Barghat,22.03065,79.7328
Madhya Pradesh,Bargi,22.99138,79.8755
Madhya Pradesh,Barhi,23.90326,80.81516
Madhya Pradesh,Barwani,22.02485,74.91805
Madhya Pradesh,Basoda,23.85153,77.93652
Madhya Pradesh,Begamganj,23.59917,78.34064
Madhya Pradesh,Beohari,24.02423,81.37831
Madhya Pradesh,Berasia,23.63134,77.43351
Madhya Pradesh,Betma,22.68653,75.61456
Madhya Pradesh,Betul,21.83333,77.83333
Madhya Pradesh,Betul Bazar,21.85572,77.92913
Madhya Pradesh,Bhabhra,22.53048,74.32846
Madhya Pradesh,Bhainsdehi,21.64491,77.63023
Madhya Pradesh,Bhander,25.73581,78.74555
Madhya Pradesh,Bhanpura,24.513,75.7469
Madhya Pradesh,Bhawaniganj,24.41582,75.83552
Madhya Pradesh,Bhikangaon,21.86764,75.96391
Madhya Pradesh,Bhind,26.5,78.75
Madhya Pradesh,Bhitarwar,25.79216,78.11085
Madhya Pradesh,Bhopal,23.25469,77.40289
Madhya Pradesh,Biaora,23.9205,76.91074
Madhya Pradesh,Bijawar,24.62351,79.48994
Madhya Pradesh,Bijrauni,24.93296,77.64352
Madhya Pradesh,Bodri,23.16524,81.43262
Madhya Pradesh,Burhanpur,21.31,76.23
Madhya Pradesh,Burhar,23.21494,81.53204
Madhya Pradesh,Chanderi,24.71312,78.13809
Madhya Pradesh,Chandia,23.65647,80.70911
Madhya Pradesh,Chandla,25.07148,80.19294
Madhya Pradesh,Chhatarpur,24.75,79.75
Madhya Pradesh,Chhindwara,22.05697,78.93958
Madhya Pradesh,Chichli,22.83363,78.82611
Madhya Pradesh,Chorhat,24.42743,81.66948
Madhya Pradesh,Daboh,26.00239,78.87658
Madhya Pradesh,Dabra,25.88572,78.33221
Madhya Pradesh,Damoh,23.75,79.58333
Madhya Pradesh,Datia,25.75,78.5
Madhya Pradesh,Deori Khas,23.39017,79.0163
Madhya Pradesh,Depalpur,22.85095,75.54224
Madhya Pradesh,Dewas,23.0,76.16667
Madhya Pradesh,Dhamnod,22.20928,75.47057
Madhya Pradesh,Dhana,23.74697,78.86234
Madhya Pradesh,Dhar,22.59373,75.29774
Madhya Pradesh,Dharampuri,22.14951,75.34439
Madhya Pradesh,Dindori,22.8,81.1
Madhya Pradesh,Etawa,24.18351,78.20289
Madhya Pradesh,Gadarwara,22.9235,78.7849
Madhya Pradesh,Garha Brahman,23.86873,77.35731
Madhya Pradesh,Garhakota,23.7791,79.14321
Madhya Pradesh,Gautampura,22.98664,75.51921
Madhya Pradesh,Ghansor,22.65976,79.95013
Madhya Pradesh,Gogapur,23.55746,75.51665
Madhya Pradesh,Gohadi,26.43278,78.44205
Madhya Pradesh,Govindgarh,24.37845,81.29644
Madhya Pradesh,Guna,24.55464,77.20082
Madhya Pradesh,Gurh,24.50265,81.50037
Madhya Pradesh,Gwalior,26.22983,78.17337
Madhya Pradesh,Harda,22.23406,76.96431
Madhya Pradesh,Harda Khas,22.34414,77.09536
Madhya Pradesh,Harpalpur,25.28773,79.33279
Madhya Pradesh,Harrai,22.61428,79.22207
Madhya Pradesh,Harsud,22.09947,76.73423
Madhya Pradesh,Hatod,22.79378,75.73928
Madhya Pradesh,Hatta,24.13406,79.60119
Madhya Pradesh,Hindoria,23.90345,79.56861
Madhya Pradesh,Hoshangabad,22.58827,77.98887
Madhya Pradesh,Iawar,23.00943,76.5007
Madhya Pradesh,Ichhawar,23.02816,77.01729
Madhya Pradesh,Iklehra,23.14667,76.39044
Madhya Pradesh,Indore,22.66667,75.75
Madhya Pradesh,Isagarh,24.83906,77.88274
Madhya Pradesh,Itarsi,22.61477,77.76222
Madhya Pradesh,Jabalpur,23.16,79.95
Madhya Pradesh,Jaisinghnagar,23.68582,81.39085
Madhya Pradesh,Jaithari,23.20856,78.61487
Madhya Pradesh,Jamai,22.19644,78.59191
Madhya Pradesh,Jaora,23.63783,75.12711
Madhya Pradesh,Jatara,25.00964,79.04869
Madhya Pradesh,Jawad,24.59916,74.86261
Madhya Pradesh,Jhabua,22.76772,74.59087
Madhya Pradesh,Jiran,24.30871,74.89087
Madhya Pradesh,Jobat,22.41599,74.56828
Madhya Pradesh,Kailaras,26.30498,77.616
Madhya Pradesh,Kaimori,23.38465,79.7442
Madhya Pradesh,Kannod,22.66764,76.74286
Madhya Pradesh,Kareli,22.91533,79.06378
Madhya Pradesh,Karera,25.45815,78.13583
Madhya Pradesh,Karrapur,23.94891,78.86584
Madhya Pradesh,Kasrawad,22.12745,75.61101
Madhya Pradesh,Katangi,21.77369,79.80513
Madhya Pradesh,Katni,23.83555,80.39417
Madhya Pradesh,Khachrod,23.42322,75.28185
Madhya Pradesh,Khailar,25.34127,78.53133
Madhya Pradesh,Khajuraho Group of Monuments,24.84809,79.93351
Madhya Pradesh,Khamaria,23.22558,79.88007
Madhya Pradesh,Khandwa,21.82427,76.35086
Madhya Pradesh,Khandwa district,21.75,76.58333
Madhya Pradesh,Khargapur,24.823,79.144
Madhya Pradesh,Khargone,21.82306,75.61028
Madhya Pradesh,Khategaon,22.59573,76.9133
Madhya Pradesh,Khilchipur,24.03943,76.578
Madhya Pradesh,Khirkiyan,22.16732,76.86137
Madhya Pradesh,Khujner,23.78597,76.61773
Madhya Pradesh,Khurai,24.04372,78.33014
Madhya Pradesh,Kolaras,25.21928,77.61167
Madhya Pradesh,Korwai,24.11774,78.04007
Madhya Pradesh,Kotar,24.69802,80.98073
Madhya Pradesh,Kothi,24.7526,80.77751
Madhya Pradesh,Kotma,23.20383,81.97904
Madhya Pradesh,Kotwa,25.0308,81.31908
Madhya Pradesh,Kukshi,22.20677,74.75788
Madhya Pradesh,Kumbhraj,24.37338,77.04841
Madhya Pradesh,Lahar,26.19401,78.94137
Madhya Pradesh,Lakhnadon,22.60049,79.60094
Madhya Pradesh,Leteri,24.05979,77.40858
Madhya Pradesh,Lodhikheda,21.58235,78.85911
Madhya Pradesh,Machalpur,24.12767,76.31672
Madhya Pradesh,Madhogarh,24.56401,80.91126
Madhya Pradesh,Maheshwar,22.17592,75.58715
Madhya Pradesh,Mahgawan,26.49471,78.61593
Madhya Pradesh,Maihar,24.26594,80.76063
Madhya Pradesh,Majholi,23.50114,79.92396
Madhya Pradesh,Maksi,23.25999,76.14567
Madhya Pradesh,Malhargarh,24.28286,74.99024
Madhya Pradesh,Manasa,24.47764,75.14095
Madhya Pradesh,Manawar,22.23566,75.08917
Madhya Pradesh,Mandideep,23.08166,77.53328
Madhya Pradesh,Mandla,22.64041,80.51344
Madhya Pradesh,Mandleshwar,22.17598,75.65995
Madhya Pradesh,Mandsaur,24.33333,75.25
Madhya Pradesh,Mangawan,24.66754,81.54644
Madhya Pradesh,Manpur,22.43151,75.62107
Madhya Pradesh,Mau,26.26584,78.67108
Madhya Pradesh,Mauganj,24.66721,81.87339
Madhya Pradesh,Mihona,26.28373,78.98048
Madhya Pradesh,Mohgaon,21.63941,78.73638
Madhya Pradesh,Morar,26.2264,78.22482
Madhya Pradesh,Morena,26.16667,77.5
Madhya Pradesh,Multai,21.77463,78.25756
Madhya Pradesh,Mundi,22.06693,76.49326
Madhya Pradesh,Mungaoli,24.40837,78.09588
Madhya Pradesh,Murwara,23.83776,80.39405
Madhya Pradesh,Nagda,23.45834,75.41759
Madhya Pradesh,Nagod,24.56924,80.58809
Madhya Pradesh,Naigarhi,24.78686,81.77868
Madhya Pradesh,Nainpur,22.42996,80.10561
Madhya Pradesh,Namli,23.46115,75.06036
Madhya Pradesh,Naraini,25.19033,80.475
Madhya Pradesh,Narayangarh,24.27083,75.05007
Madhya Pradesh,Narsimhapur,22.91667,79.16667
Madhya Pradesh,Narsinghgarh,23.70758,77.09319
Madhya Pradesh,Narwar,25.6439,77.9129
Madhya Pradesh,Nasrullahganj,22.6837,77.27069
Madhya Pradesh,Neemuch,24.47,74.87
Madhya Pradesh,Nepanagar,21.4538,76.39335
Madhya Pradesh,Orchha,25.35192,78.64033
Madhya Pradesh,Pachmarhi,22.46791,78.43312
Madhya Pradesh,Palera,25.02013,79.22818
Madhya Pradesh,Pali,23.36453,81.04374
Madhya Pradesh,Panagar,23.28539,79.99509
Madhya Pradesh,Panara,22.20568,78.55093
Madhya Pradesh,Pandhana,21.69816,76.22487
Madhya Pradesh,Pandhurna,21.59556,78.52628
Madhya Pradesh,Panna,24.5,80.25
Madhya Pradesh,Pansemal,21.65981,74.69937
Madhya Pradesh,Parasia,22.1913,78.75904
Madhya Pradesh,Patan,23.28636,79.68962
Madhya Pradesh,Patharia,23.89921,79.19393
Madhya Pradesh,Pawai,24.26635,80.16196
Madhya Pradesh,Petlawad,23.01102,74.79772
Madhya Pradesh,Piploda,23.35,75.43333
Madhya Pradesh,Pithampur,22.60197,75.69649
Madhya Pradesh,Porsa,26.67444,78.37081
Madhya Pradesh,Punasa,22.23507,76.39335
Madhya Pradesh,Raghogarh,24.44318,77.19768
Madhya Pradesh,Rahatgarh,23.78968,78.39473
Madhya Pradesh,Raisen,23.25,78.08333
Madhya Pradesh,Rajgarh,22.67821,74.94483
Madhya Pradesh,Rajnagar,24.88929,79.91178
Madhya Pradesh,Rajpur,22.30393,74.35568
Madhya Pradesh,Rampura,24.467,75.43996
Madhya Pradesh,Ranapur,22.64704,74.52118
Madhya Pradesh,Ratangarh,24.81667,75.11667
Madhya Pradesh,Ratlam,23.33033,75.04032
Madhya Pradesh,Rehli,23.63722,79.06275
Madhya Pradesh,Rehti,22.73781,77.43399
Madhya Pradesh,Rewa,24.53256,81.29234
Madhya Pradesh,Sabalgarh,26.24918,77.40786
Madhya Pradesh,Sagar,23.75,78.75
Madhya Pradesh,Sailana,23.46219,74.92318
Madhya Pradesh,Sanawad,22.17391,76.06993
Madhya Pradesh,Sanchi,23.48646,77.7378
Madhya Pradesh,Sanwer,22.97415,75.8271
Madhya Pradesh,Sarangpur,23.56651,76.47306
Madhya Pradesh,Satna,24.5,81.0
Madhya Pradesh,Satwas,22.53628,76.68452
Madhya Pradesh,Saugor,23.83877,78.73874
Madhya Pradesh,Sausar,21.65576,78.79669
Madhya Pradesh,Sehore,23.2,77.08333
Madhya Pradesh,Sendhwa,21.68562,75.09622
Madhya Pradesh,Seondha,26.15422,78.7812
Madhya Pradesh,Seoni,22.08503,79.55037
Madhya Pradesh,Seoni Malwa,22.45046,77.4665
Madhya Pradesh,Shahdol,23.5,81.5
Madhya Pradesh,Shahgarh,24.31365,79.11806
Madhya Pradesh,Shahpur,21.23742,76.22558
Madhya Pradesh,Shahpura,23.13663,79.66402
Madhya Pradesh,Shajapur,23.5,76.25
Madhya Pradesh,Shamgarh,24.18817,75.63903
Madhya Pradesh,Sheopur,25.8,77.0
Madhya Pradesh,Shivpuri,25.42378,77.66223
Madhya Pradesh,Shujalpur,23.40673,76.7098
Madhya Pradesh,Sidhi,24.25,82.0
Madhya Pradesh,Sihora,23.4871,80.10404
Madhya Pradesh,Simaria,24.79497,81.152
Madhya Pradesh,Singoli,24.96667,75.3
Madhya Pradesh,Singrauli,24.19973,82.67535
Madhya Pradesh,Sirmaur,24.83648,81.36448
Madhya Pradesh,Sironj,24.10313,77.69055
Madhya Pradesh,Sitamau,24.01473,75.35324
Madhya Pradesh,Sohagi,24.98181,81.69558
Madhya Pradesh,Sohagpur,22.70055,78.19522
Madhya Pradesh,Sultanpur,23.13812,77.93404
Madhya Pradesh,Susner,23.94667,76.08825
Madhya Pradesh,Tal,23.71979,75.38514
Madhya Pradesh,Talen,23.56949,76.72821
Madhya Pradesh,Tarana,23.33383,76.04253
Madhya Pradesh,Tekanpur,25.99401,78.28322
Madhya Pradesh,Tendukheda,23.3962,79.53947
Madhya Pradesh,Teonthar,24.98207,81.64194
Madhya Pradesh,Thandla,23.00959,74.57747
Madhya Pradesh,Tikamgarh,24.74327,78.83061
Madhya Pradesh,Tirodi,21.68522,79.71906
Madhya Pradesh,Udaipura,23.07434,78.51108
Madhya Pradesh,Ujjain,23.41667,75.5
Madhya Pradesh,Ukwa,21.97102,80.46625
Madhya Pradesh,Umaria,23.52473,80.83716
Madhya Pradesh,Umaria District,23.52874,80.83054
Madhya Pradesh,Umri,26.51056,78.93667
Madhya Pradesh,Unhel,23.33794,75.55931
Madhya Pradesh,Vidisha,23.91667,78.0
Madhya Pradesh,Waraseoni,21.76184,80.04301
Maharashtra,Achalpur,21.25665,77.51006
Maharashtra,Adawad,21.21666667,75.45
Maharashtra,Agar Panchaitan,18.173692,72.988533
Maharashtra,Aheri,19.41166667,80.00388889
Maharashtra,Ahiri,19.41386,80.00359
Maharashtra,Ahmadnagar,19.09457,74.73843
Maharashtra,Ahmadpur,18.70622,76.93731
Maharashtra,Ahmednagar,19.08333333,74.73333333
Maharashtra,Airoli,19.15096,72.99625
Maharashtra,Ajra,16.11601,74.21097
Maharashtra,Akalkot,17.52532,76.20611
Maharashtra,Akkalkot,17.51666667,76.2
Maharashtra,Akluj,17.88333333,75.01666667
Maharashtra,Akola,20.5,77.16667
Maharashtra,Akolner,18.98333333,74.66666667
Maharashtra,Akot,21.0963,77.0588
Maharashtra,Akrani,21.82423611,74.21687222
Maharashtra,Alandi,18.67756,73.89868
Maharashtra,Ale,19.17,74.12
Maharashtra,Alibag,18.64813,72.87579
Maharashtra,Alkuti,19.05,74.23
Maharashtra,Allapalli,19.43172,80.06377
Maharashtra,Amalner,21.03983,75.05887
Maharashtra,Amarnath,19.2,73.16667
Maharashtra,Ambad,19.61301,75.78906
Maharashtra,Ambajogai,18.73312,76.38616
Maharashtra,Ambarnath,19.209,73.186
Maharashtra,Ambegaon,19.11666667,73.73333333
